question_id	question_text
2205633	What is the meaning of leopold's manuever?
1120	"How did the word ""Einstein"" come to be synonymous with ""genius?"""
2731	What was leisure like during the Victorian era?
457	What makes the Westminster system different than an electoral system?
1410924	What is the meaning of life the Universe and everything?
2642	Why might communist governments favor unicameral legislatures over other forms?
3172	What is Italy's status in global exports?
1069	In what ways is English used globally?
1864	Why is FDI increasingly important?
262748	Why are there bad people in the world?
3414721	Why 'libido' uses impersonated Id to put questions and then answer herself and rate herself as the Best?
404751	Why do people need water after consuming dairy?
4153	How does the human development index affect the country rankings?
1009	How did Milan prosper in the Middle Ages?
662	What was the medieval understanding of sovereignty?
1854	How did agriculture affect slavery in ancient history
2837473	How do I stop my dog eating grass and leaves?
1861	Why do firms engage in Foreign Direct Investment?
47	What was the history of Colonial Connecticut?
651	What is the relationship of an Independent Politician and a party?
1212	How is Frankfurt a leading world city?
2825834	How did u realize ur gay?
2320	What is the constitution of Victoria (Australia)?
1769606	Why did I join the army?
3377	What characterizes an oceanic island?
1434	What was the response to Twitter after SxSWi?
1474	How did France unite with the Ottomans?
4288566	Why didn't Jesus choose a female apostle?
732200	How can you reduce hangovers?
1211877	-how does playing pool deal with science?
1666920	why do i have such bad luck?
1006	How does the catholic church view agnosticism?
1387481	What can I do for more energy?
1224	How did Jewish ancestry arise?
1349	What constitutes the major political divide in Ireland?
1395064	what is the maine reason of car accident?
2473	Why are the traditional colors of Christmas red, green
836	Why did Great Britain go to war against France and Spain?
4043640	How to get over the loss of my friend?
629	How successful has Facebook's stock been?
3963	how is education run the united state of america?
1964316	"What do you mean by ""weed""?"
141	What is the organization of the Holy See?
2732	What characterizes Hong Kong's economy?
3731489	bulldog is aware of whats happening and trying to stop it, already at vet just waiting for blood work, ears fi
2201	How did R&B influence British pop musicians?
3611	What is the history of the Spanish phonetic system?
2735209	Why  dont Illegal Imigrant workers come to work here Legally?
3974	How did Christianity transform the Irish people?
1900	What does the United Nations Development Programme do for poverty reduction?
134	How did Protestantism emerge out of the Christian faith?
3744	How are firms that spend large amounts of money on research and development perceived?
1135	What is the etymology of Tunisia?
793	Why is archaeology so important?
1961038	What is the cost of sanity?
980	Why have Canadians more successfully adopted multiculturalism?
1214	How did the idea of syncretism originate?
1289	How does current geologic evidence point to the formation of the Appalachian Mountains?
2550445	Why do teens today find it amusing to tear one another apart?
3614846	Why does my right turn signal not work when I turn my lights on?
1220528	What are the worst places you've been stationed and why?
3639660	Why do most cigarettes have the yellow filter?
224109	what is citriscidal?
1175152	what is crude oil all about?
633937	Why can't Atheists see?
4081	Which events marked the beginning of the cold war?
1558	What is the climate of Nepal?
3092	How did the term music come about?
3962	how extensively has the american independent cinema grown?
1333	What were the origins of the idea for the League?
3465597	how come some bibles translations dont use the original yahwey (jehova) in reference to god?
4250214	What do the different color of Mcdonald shirts on the  employees mean?
3483	How are hot/warm summer subtypes defined?
3026569	how does a hearing aid function?
1749	How does tourism affect the English Channel?
3691064	How can we recognize poor peaple scientifically?
402	What were the effects of the assassination of Philip II?
1278	What causes the  deadliest genocide in history?
2616	What were the origins of the Manhattan Project?
1751	How is shipping conducted on  the English Channel?
2420	What is the process of raindrop formation?
166	What is the economic stance of The Economist?
3196	How did the Acts of Union establish the Royal Navy?
1894	What characterizes a planned capital city?
4048305	Why aren't there ever any guilty bystanders?
4110902	how does cyanide affect the electron transport chain?
1401	What distinguishes GDP from GNI?
383	Why is possession of nuclear weapons a key issue for leaders around the world? What dangers does a nuclear arms race hold?
1382	Why did the United States Navy have little involvement during World War I?
1375	How have linguists attempted to reconstruct middle Chinese?
1230	How did the split arise between Sunni and Shia Muslims?
614	How do Shias believe that Ali is Muhammad's successor?
517	How did Latvia get its name?
1830	What previously planned events were unearthed when Poland released its Warsaw Pact documents?
2408	"Etymologically, How Did This ""Guerrilla Warfare"" Expression Come About?"
3238	What is the weather like in the country of Mongolia?
1427	How did Nazi rule control the legal system in Germany?
142	What is the status in international law of the Holy See?
4463410	how to make my inner thighs firm ?
2168196	what is a spectrum?
584	Why is Poland's economy considered one of the largest and fastest growing post-Communist economies in Europe?
183	What contributions has the Spanish government made to make Spanish an official language worldwide?
2677193	"What does the phrase ""take no prisoners"" mean?"
3840558	What is your view on Harry Potter?
1837	What led Ignacious of Loyola to form the religious order of the Society of Jesus?
1667	How has biotechnology lead to the development of antibiotics?
2684	How Did Historian Walter Nugent React To His Suspicion That The Western States Were In The Midst Of A Popular Perception Shift?
1363590	Why do I have Filipino accent?
2498	What were the main ideological focuses of Margaret Thatcher?
